gene_symbol	k	datasets	reml_warning	beta_meta	se_meta	z_meta	p_meta	ci_lb	ci_ub	tau2	Q	Q_pval	I2	beta_fixed	se_fixed	z_fixed	p_fixed	beta_meta_DL	se_meta_DL	p_meta_DL	tau2_DL	FDR_meta	direction	p_meta2	k_eff	n_pos	n_neg	concordance
PACSIN3	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.5814876529693038	0.0804388133380336	7.2289437006694515	4.867651559493022e-13	0.4238304758676179	0.7391448300709897	0	0.48761692132502865	0.783637717338205	0	0.5814876529693038	0.0804388133380336	7.2289437006694515	4.867651559493022e-13	NA	NA	NA	NA	2.80069897316044e-11	UP	4.867651559493022e-13	3	3	0	1
AKR1A1	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.3321792266939562	0.04596143854684877	-7.227346166621046	4.925235397339834e-13	-0.42226199092343075	-0.2420964624644817	0	0.9845684978493341	0.6112286000649182	0	-0.3321792266939562	0.04596143854684877	-7.227346166621046	4.925235397339834e-13	NA	NA	NA	NA	2.8228471248241912e-11	DOWN	4.925235397339834e-13	3	0	3	1
TUBG2	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3529629536940508	0.048907352415384873	7.216971196809635	5.315823062849903e-13	0.25710630438068843	0.44881960300741314	0	0.5045240023588871	0.7770411257053603	0	0.3529629536940508	0.048907352415384873	7.216971196809635	5.315823062849903e-13	NA	NA	NA	NA	3.034945005033264e-11	UP	5.315823062849903e-13	3	3	0	1
HMGA1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.35720261023154243	0.049921909979560586	7.155227241461536	8.353442755204618e-13	0.259357464632153	0.4550477558309319	0	1.2703386488590807	0.5298457648897145	0	0.35720261023154243	0.049921909979560586	7.155227241461536	8.353442755204618e-13	NA	NA	NA	NA	4.6612210574041765e-11	UP	8.353442755204618e-13	3	3	0	1
RAVER2	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.31864575167996995	0.044581305101892385	-7.1475195926115695	8.835991185313519e-13	-0.40602350406347076	-0.23126799929646913	0	0.8925547743745277	0.6400062179125445	0	-0.31864575167996995	0.044581305101892385	-7.1475195926115695	8.835991185313519e-13	NA	NA	NA	NA	4.91194743072297e-11	DOWN	8.835991185313519e-13	3	0	3	1
INPP4A	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.13612288902956196	0.019074837475859103	7.136254198854251	9.590857434965225e-13	0.09873689456592322	0.1735088834932007	2.913982063355711e-6	2.0437192625435774	0.3599249896694074	0.09531340328153308	0.1360746770113628	0.0190164948395974	7.155612964383906	8.329985947550105e-13	NA	NA	NA	NA	5.311610819881303e-11	UP	9.590857434965225e-13	3	3	0	1
LTBP3	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.48239063523118014	0.06772746012950308	-7.122526583881797	1.0596630648132484e-12	-0.6151340178493786	-0.3496472526129817	0	0.04622318390536763	0.9771534352290113	0	-0.48239063523118014	0.06772746012950308	-7.122526583881797	1.0596630648132484e-12	NA	NA	NA	NA	5.846730499773696e-11	DOWN	1.0596630648132484e-12	3	0	3	1
JMJD4	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.7157268114596054	0.10117970853399806	7.073817683701958	1.5072829073338648e-12	0.5174182267667092	0.9140353961525015	0.011772522273971379	3.4530268524673433	0.17790360394834506	29.143437632440435	0.6923226772775783	0.05376010709011809	12.87800033800226	5.986661270191699e-38	NA	NA	NA	NA	8.254886055831799e-11	UP	1.5072829073338648e-12	3	3	0	1
SND1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.34869253727023686	0.04932006476684437	7.06999349896732	1.5494095585260613e-12	0.25202698661203904	0.4453580879284347	0.0020292718045809796	2.1011736520208992	0.34973245677927006	23.0642974279614	0.360184972086867	0.03693991178004883	9.750563949137588	1.8344632686046526e-22	NA	NA	NA	NA	8.454287506245339e-11	UP	1.5494095585260613e-12	3	3	0	1
RASGEF1B	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.23366863575907082	0.033131873367521256	7.0526840775666235	1.7549900988505774e-12	0.16873135721838736	0.29860591429975425	0	0.8350611361710076	0.6586713572179324	0	0.23366863575907082	0.033131873367521256	7.0526840775666235	1.7549900988505774e-12	NA	NA	NA	NA	9.505874942015931e-11	UP	1.7549900988505774e-12	3	3	0	1
IREB2	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.2879619916677056	0.04090799999741445	-7.039258621440939	1.9326536420824565e-12	-0.3681401983422025	-0.20778378499320865	0	0.09468250417062109	0.9537618688232192	0	-0.2879619916677056	0.04090799999741445	-7.039258621440939	1.9326536420824565e-12	NA	NA	NA	NA	1.0429981534844264e-10	DOWN	1.9326536420824565e-12	3	0	3	1
HDAC8	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.28819071210898883	0.040968858498300224	-7.034384717381025	2.0014219811904053e-12	-0.368488199253375	-0.20789322496460266	0	1.2534979409157139	0.5343260902711873	0	-0.28819071210898883	0.040968858498300224	-7.034384717381025	2.0014219811904053e-12	NA	NA	NA	NA	1.0761827940313646e-10	DOWN	2.0014219811904053e-12	3	0	3	1
NRL	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.3024379794884357	0.042998660247097927	-7.033660531524303	2.011842600513857e-12	-0.38671380495622176	-0.21816215402064965	0	0.9347528511689317	0.6266441611156511	0	-0.3024379794884357	0.042998660247097927	-7.033660531524303	2.011842600513857e-12	NA	NA	NA	NA	1.0778665410796522e-10	DOWN	2.011842600513857e-12	3	0	3	1
SYTL1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.5169976190975817	0.07379878229006287	7.005503384399288	2.460993852165868e-12	0.3723546637061461	0.6616405744890173	5.471239623319426e-9	1.4712241183819752	0.47921206304859565	2.0904034043325625e-5	0.5169976086117198	0.07379876064834755	7.0055052966976366	2.4609602365716527e-12	NA	NA	NA	NA	1.3043267416479101e-10	UP	2.460993852165868e-12	3	3	0	1
NUS1	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.27633341630646907	0.03971908699087261	-6.957194569199693	3.471154169296085e-12	-0.35418139630739276	-0.19848543630554538	5.4475854860084064e-5	1.6002590048643515	0.4492707786911799	0.50335260666580794	-0.27675359526317156	0.03922816486938692	-7.054971757782786	1.7263578247345155e-12	NA	NA	NA	NA	1.826617676205737e-10	DOWN	3.471154169296085e-12	3	0	3	1
ADAM17	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.48436374041596075	0.0704299484476003	-6.877241160787249	6.102275955586346e-12	-0.62240390280627	-0.3463235780256515	0.007589113897729846	3.6960027214562836	0.15755174094510838	47.96779643208904	-0.5375961792965277	0.03173194924066025	-16.941795009796312	2.2126871646817774e-64	NA	NA	NA	NA	3.188493093825276e-10	DOWN	6.102275955586346e-12	3	0	3	1
COMMD6	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.5607078721816358	0.0816517618874034	6.867063970460843	6.5536686960018265e-12	0.40067335960808487	0.7207423847551866	0	0.28647057081410016	0.8665501583011108	0	0.5607078721816358	0.0816517618874034	6.867063970460843	6.5536686960018265e-12	NA	NA	NA	NA	3.412292218583768e-10	UP	6.5536686960018265e-12	3	3	0	1
DEF6	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.5741405999686318	0.08366422148964824	6.862438802943623	6.769474223277678e-12	0.41016173905433917	0.7381194608829243	0.00869368529986582	4.241456278299214	0.1199442605954066	41.99678256058563	0.5414424606885853	0.052249156753657974	10.36270237319531	3.6645952617928456e-25	NA	NA	NA	NA	3.5000075293568887e-10	UP	6.769474223277678e-12	3	3	0	1
NDUFAF5	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.32759750217566597	0.04792520362924433	-6.835599587849502	8.166274468827951e-12	-0.42152917524073313	-0.2336658291105988	2.230791541764988e-6	4.319299617538003	0.115365513956374	0.026965275179316815	-0.3275894831337094	0.047914850153105	-6.836909268983298	8.091995383309358e-12	NA	NA	NA	NA	4.178363341541831e-10	DOWN	8.166274468827951e-12	3	0	3	1
C2orf81	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.4232066401279826	0.06263670688559861	6.756527620472429	1.4133804700625631e-11	0.3004409505220173	0.5459723297339478	5.673185782515335e-7	3.0823018316079684	0.21413450876018864	0.0036499369381293406	0.42320552947412	0.06263446432592548	6.756751798369702	1.411196292569586e-11	NA	NA	NA	NA	7.157416784525726e-10	UP	1.4133804700625631e-11	3	3	0	1
ZNF417	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.3213788407731869	0.04758501655327888	-6.753782262812769	1.440398675255709e-11	-0.4146437594213558	-0.22811392212501802	0	0.46448135232238785	0.7927553030415582	0	-0.3213788407731869	0.04758501655327888	-6.753782262812769	1.440398675255709e-11	NA	NA	NA	NA	7.269343075428727e-10	DOWN	1.440398675255709e-11	3	0	3	1
HBEGF	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.401573395097138	0.06023263052699209	-6.667040632023877	2.6101285024570532e-11	-0.5196271816241503	-0.2835196085701257	0	1.0418009709379563	0.5939854318240545	0	-0.401573395097138	0.06023263052699209	-6.667040632023877	2.6101285024570532e-11	NA	NA	NA	NA	1.2951667840883372e-9	DOWN	2.6101285024570532e-11	3	0	3	1
MLLT6	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.6432084265040471	0.09734755502125977	6.607340331902291	3.912858264756432e-11	0.4524107246793466	0.8340061283287475	0.013875155611170965	3.983728379547942	0.13644083660594433	48.057870966153835	0.6902060982699463	0.058628488236210176	11.772537874235356	5.407292247734788e-32	NA	NA	NA	NA	1.9032708934524135e-9	UP	3.912858264756432e-11	3	3	0	1
HIVEP2	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.23435394583466906	0.03569170724584384	-6.5660615285349975	5.1663475439522957e-11	-0.3043084065832703	-0.16439948508606786	5.85758933457996e-6	1.6999002035556492	0.4274362597260668	0.04307069606973856	-0.23433138290406896	0.035624932736842106	-6.5777354482337405	4.776671154827338e-11	NA	NA	NA	NA	2.5047469223745117e-9	DOWN	5.1663475439522957e-11	3	0	3	1
RHOG	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.27242320355704963	0.041750488277419534	6.525030360049414	6.798776143247036e-11	0.1905937501963456	0.35425265691775365	4.2699684184212627e-7	3.4908196539759464	0.1745734294015401	0.0037628694700037766	0.27242404327366354	0.0417469453493157	6.525604232696968	6.77279386873405e-11	NA	NA	NA	NA	3.2430162203288365e-9	UP	6.798776143247036e-11	3	3	0	1
FIBP	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.2855544851866839	0.043883155934969754	6.507154718084674	7.65875225288431e-11	0.1995450800261881	0.37156389034717974	0.002261602453696808	2.71148850710901	0.25775538768356043	33.66326879424277	0.3080703054248031	0.026476120838657007	11.635779550265488	2.7110188606826773e-31	NA	NA	NA	NA	3.6414781210096554e-9	UP	7.65875225288431e-11	3	3	0	1
SETD3	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.5072215645142064	0.07856732389084081	-6.455884449099036	1.0758867983037889e-10	-0.6612106897019477	-0.3532324393264651	0.008370626614355748	3.290946079154161	0.19292128180414903	42.32850886917701	-0.5529693398252011	0.04419960150687268	-12.510731340851995	6.522096130500038e-36	NA	NA	NA	NA	5.0505200274660716e-9	DOWN	1.0758867983037889e-10	3	0	3	1
RNF214	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.25033137019564344	0.03884731031255551	-6.443982046158185	1.1637885810085427e-10	-0.3264706993045037	-0.1741920410867832	0	0.11486952714336941	0.944183483535482	0	-0.25033137019564344	0.03884731031255551	-6.443982046158185	1.1637885810085427e-10	NA	NA	NA	NA	5.394652585383487e-9	DOWN	1.1637885810085427e-10	3	0	3	1
KANSL1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.26057382100056603	0.040513673937966316	6.43174996667918	1.2614312250649259e-10	0.18116847920075302	0.33997916280037904	0.0013263331195339577	2.514932995672334	0.28437357569453164	21.42976019831439	0.267981354721958	0.030285565975936096	8.848484289013687	8.87159196639335e-19	NA	NA	NA	NA	5.810835989107494e-9	UP	1.2614312250649259e-10	3	3	0	1
ENG	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3757538445837033	0.05862251973367121	6.4097184203407815	1.4578864481213788e-10	0.26085581722271917	0.49065187194468746	0	0.32792668125480273	0.8487731368005502	0	0.3757538445837033	0.05862251973367121	6.4097184203407815	1.4578864481213788e-10	NA	NA	NA	NA	6.674231240981681e-9	UP	1.4578864481213788e-10	3	3	0	1
TRIT1	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.38732287012752703	0.06053584785358974	-6.398239784537172	1.571783228607456e-10	-0.5059709516941593	-0.26867478856089483	0.003984374923928276	2.16778756492306	0.33827578560092814	24.399417933902523	-0.41822250304743686	0.03077194475891628	-13.591032556571044	4.526491094347611e-42	NA	NA	NA	NA	7.1734440127834726e-9	DOWN	1.571783228607456e-10	3	0	3	1
SIAH3	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.12321008707394582	0.019258783530304205	-6.397604858067567	1.578330897883884e-10	-0.16095660917939522	-0.08546356496849641	0	0.6107210981318886	0.7368576531531558	0	-0.12321008707394582	0.019258783530304205	-6.397604858067567	1.578330897883884e-10	NA	NA	NA	NA	7.1811627652335365e-9	DOWN	1.578330897883884e-10	3	0	3	1
ETNK2	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.3223002463150821	0.05056310083692785	-6.374218372297608	1.8389840653797387e-10	-0.42140210290212776	-0.22319838972803643	2.7164277368072425e-6	1.4366511555379233	0.48756796749053605	0.009738976410484542	-0.32229864478277587	0.05054115669598065	-6.376954265639256	1.8064437594605627e-10	NA	NA	NA	NA	8.265366983212825e-9	DOWN	1.8389840653797387e-10	3	0	3	1
RBM25	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.3364493027971772	0.05285472739883357	-6.365547971866036	1.945937409113055e-10	-0.4400426649115734	-0.23285594068278104	0	0.00813107533714367	0.995942715441464	0	-0.3364493027971772	0.05285472739883357	-6.365547971866036	1.945937409113055e-10	NA	NA	NA	NA	8.70535118015742e-9	DOWN	1.945937409113055e-10	3	0	3	1
C2orf76	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.3598081636546904	0.056526202893430584	-6.36533404398382	1.9486516809576696e-10	-0.47059748550861813	-0.2490188418007627	2.0180402185777447e-4	1.6313882805672981	0.44233218018704845	1.7272335346524061	-0.35979093005399354	0.05570144461177362	-6.459274666243476	1.0520601133180004e-10	NA	NA	NA	NA	8.70535118015742e-9	DOWN	1.9486516809576696e-10	3	0	3	1
EIF4E3	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.7714292974545075	0.1212015400254257	-6.364847322011559	1.9548408946391285e-10	-1.0089799507751316	-0.5338786441338833	0.019511794938288373	2.8300638083494976	0.24291786323115283	36.31355631184654	-0.8487072828890282	0.05359667768203365	-15.835072612598275	1.7825327092854083e-56	NA	NA	NA	NA	8.70669647862313e-9	DOWN	1.9548408946391285e-10	3	0	3	1
ARID5A	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.41823756412710206	0.06578955125248265	6.3572034793491525	2.0545975741938808e-10	0.2892924131131841	0.54718271514102	2.7687823307596705e-6	2.379777903815582	0.3042550491335369	0.0047389970915448585	0.4182374330475703	0.06577162304885331	6.358934349801817	2.0315820541872916e-10	NA	NA	NA	NA	9.123523822704179e-9	UP	2.0545975741938808e-10	3	3	0	1
ZNF701	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.2749599476463741	0.043276087624405025	-6.3536230454278355	2.1030181939084665e-10	-0.3597795207820075	-0.19014037451074073	0	0.50502498446435	0.7768465082317523	0	-0.2749599476463741	0.043276087624405025	-6.3536230454278355	2.1030181939084665e-10	NA	NA	NA	NA	9.310577854288771e-9	DOWN	2.1030181939084665e-10	3	0	3	1
SLFN12	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.2942269350501504	0.04713794473778	6.24182782441794	4.3248687021499943e-10	0.20183826105886227	0.38661560904143855	0.001607347812514053	2.2945559242112115	0.31749984078769167	20.987898002728457	0.2898650555243346	0.037981428613709164	7.631757574798269	2.3157460109324647e-14	NA	NA	NA	NA	1.8809362793732932e-8	UP	4.3248687021499943e-10	3	3	0	1
RBM8A	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.17282436698455414	0.027818252761590532	-6.212624799468993	5.210676596825793e-10	-0.22734714051010346	-0.1183015934590048	0	0.37223600458934375	0.8301756265728816	0	-0.17282436698455414	0.027818252761590532	-6.212624799468993	5.210676596825793e-10	NA	NA	NA	NA	2.252932012785468e-8	DOWN	5.210676596825793e-10	3	0	3	1
CUL3	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.4033751004961027	0.0650602704898439	-6.200021879083192	5.645531200374997e-10	-0.5308908874806308	-0.27585931351157456	0.006177219394212105	3.761027448256065	0.15251173666962659	47.75406049813759	-0.4329570799345927	0.041650694266933415	-10.3949546953487	2.6141114459799083e-25	NA	NA	NA	NA	2.4338329405231803e-8	DOWN	5.645531200374997e-10	3	0	3	1
AREL1	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.33478854049477463	0.05407065940383325	-6.191685919610596	5.952407176570989e-10	-0.44076508554661975	-0.2288119954429295	0.003069221356305599	2.2290723462957596	0.3280674100897008	26.955519582103594	-0.3115015361371731	0.03269338314790516	-9.527968847027465	1.6039053988232274e-21	NA	NA	NA	NA	2.5586699104638145e-8	DOWN	5.952407176570989e-10	3	0	3	1
ZFAND5	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.26328909521848154	0.0427746346248612	-6.155262284004509	7.495334466610183e-10	-0.34712583853506945	-0.17945235190189363	5.007854225940037e-4	2.4902100748840432	0.2879106651426777	6.89353278665198	-0.2650555968528287	0.03962975807512723	-6.688297121328762	2.2578237389021993e-11	NA	NA	NA	NA	3.2125655292105736e-8	DOWN	7.495334466610183e-10	3	0	3	1
EEF1E1	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.25572016924000496	0.04187352080351465	-6.106966033258448	1.015428380909781e-9	-0.3377907619207824	-0.17364957655922755	0	1.4311653741739003	0.48890714889991266	0	-0.25572016924000496	0.04187352080351465	-6.106966033258448	1.015428380909781e-9	NA	NA	NA	NA	4.327129529830816e-8	DOWN	1.015428380909781e-9	3	0	3	1
PSMG1	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.33360689249858055	0.055209615769677194	-6.042550520371628	1.516968265800491e-9	-0.44181575100744247	-0.22539803398971864	0	0.48836868973541486	0.7833432156503979	0	-0.33360689249858055	0.055209615769677194	-6.042550520371628	1.516968265800491e-9	NA	NA	NA	NA	6.427338036215432e-8	DOWN	1.516968265800491e-9	3	0	3	1
SPTLC1	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.3905432019436309	0.06523360837529785	-5.98684039823127	2.1395654297959134e-9	-0.5183987249408051	-0.2626876789464567	0.002932205814643913	2.257257560821604	0.32347650978081366	21.353374194306003	-0.40159507928478744	0.05531708013602097	-7.259874857770733	3.874486108329345e-13	NA	NA	NA	NA	8.912043383209063e-8	DOWN	2.1395654297959134e-9	3	0	3	1
IWS1	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.20944956406097523	0.03502172060564718	-5.980561789622693	2.22369353151271e-9	-0.278090875124668	-0.14080825299728247	0	1.8025618772149026	0.4060492023749496	0	-0.20944956406097523	0.03502172060564718	-5.980561789622693	2.22369353151271e-9	NA	NA	NA	NA	9.236448384965854e-8	DOWN	2.22369353151271e-9	3	0	3	1
TEAD4	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.5321399223411306	0.08900815250872178	-5.978552608301661	2.2512891088482572e-9	-0.7065926955886738	-0.35768714909358745	0.009698645580409206	3.7366098011819324	0.15438513829489584	39.774931014572054	-0.5672775027198602	0.0599557340978286	-9.461605487045569	3.032507650939072e-21	NA	NA	NA	NA	9.324877325641227e-8	DOWN	2.2512891088482572e-9	3	0	3	1
SNX11	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.2672138460934077	0.045176218234563296	-5.914922862865233	3.3203115195844446e-9	-0.3557576067908734	-0.17867008539594198	1.6759874666923857e-6	2.4975323110995626	0.28685851738693696	0.013056135445147823	-0.2672241737245162	0.045163563937505855	-5.916808826121032	3.2824784385630323e-9	NA	NA	NA	NA	1.3638179566693107e-7	DOWN	3.3203115195844446e-9	3	0	3	1
RRP1B	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3106561272452937	0.05256824975449135	5.909577143925202	3.4298702662676e-9	0.2076242509961841	0.41368800349440327	0.003767434534185927	3.0176429200329435	0.22117048267862496	37.185170385226215	0.3394886077204504	0.020460486238077988	16.592401752830543	7.909319075842294e-62	NA	NA	NA	NA	1.4049166655761494e-7	UP	3.4298702662676e-9	3	3	0	1
REV3L	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.42036508159981073	0.0712462198363108	-5.900173827686655	3.6311879999645718e-9	-0.560005106513603	-0.28072505668601844	0.006470884530353976	3.557167523372403	0.16887714827516892	42.43223936046015	-0.4283975322587721	0.05317188254297488	-8.056843424953597	7.82898275387574e-16	NA	NA	NA	NA	1.4751202460295637e-7	DOWN	3.6311879999645718e-9	3	0	3	1
ATG16L2	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.6170831223096227	0.10492612368418591	5.881119978919294	4.074996359571038e-9	0.41143169885122316	0.8227345457680222	0.012022310486596521	2.408536461281872	0.29991138519571703	33.146484829076876	0.6543548414604045	0.06902260819671446	9.48029723240091	2.535597783607196e-21	NA	NA	NA	NA	1.6463653324857086e-7	UP	4.074996359571038e-9	3	3	0	1
RRP36	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.19513997812414455	0.033198202226837	5.878028478493812	4.151815039944528e-9	0.13007269740806662	0.26020725884022244	1.877376188938634e-7	1.957610477756653	0.37575977393724225	0.0031188028553752324	0.19514092266053853	0.03319640999520179	5.878374278686888	4.143152960793702e-9	NA	NA	NA	NA	1.672830762824516e-7	UP	4.151815039944528e-9	3	3	0	1
PROX1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.0947781503704776	0.01617105693393897	5.860974378957392	4.601589800590879e-9	0.0630834611880105	0.1264728395529447	3.900094700405428e-6	2.121685624221931	0.3461639361920034	0.1011118069633121	0.09482300745577424	0.01606637561024145	5.901953854192833	3.59221652460644e-9	NA	NA	NA	NA	1.8390191454415494e-7	UP	4.601589800590879e-9	3	3	0	1
STAP2	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.34571348402594604	0.059065296117627654	5.8530728998202735	4.825724708818755e-9	0.22994763089920237	0.46147933715268974	0	0.8337887565961337	0.6590905305314244	0	0.34571348402594604	0.059065296117627654	5.8530728998202735	4.825724708818755e-9	NA	NA	NA	NA	1.923395991086332e-7	UP	4.825724708818755e-9	3	3	0	1
BRWD1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.23904003959425377	0.04084659226223675	5.852141546095381	4.85283338687175e-9	0.1589821898690773	0.31909788931943023	0	0.1079533004575254	0.9474542290830256	0	0.23904003959425377	0.04084659226223675	5.852141546095381	4.85283338687175e-9	NA	NA	NA	NA	1.9290012712815206e-7	UP	4.85283338687175e-9	3	3	0	1
TST	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.8497604396899606	0.14574855144606927	5.830318251940871	5.532176408727767e-9	0.5640985280567816	1.1354223513231396	0.03233808884167587	3.822198459265354	0.14791770167692117	49.05450834641718	0.9327026076142756	0.07972076968454186	11.699618697925466	1.2802747269698695e-31	NA	NA	NA	NA	2.1700585703571206e-7	UP	5.532176408727767e-9	3	3	0	1
BAK1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.3440969063215481	0.05914393803449875	5.817957304784741	5.957111192774018e-9	0.2281769178700619	0.4600168947730343	0	0.12013303193596508	0.9417018932879988	0	0.3440969063215481	0.05914393803449875	5.817957304784741	5.957111192774018e-9	NA	NA	NA	NA	2.3242164434709604e-7	UP	5.957111192774018e-9	3	3	0	1
RASA1	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.2685641286396423	0.046572291320557097	-5.7666075905760215	8.08830815670033e-9	-0.35984414230544154	-0.17728411497384305	0	0.9560768442889267	0.6199983748572225	0	-0.2685641286396423	0.046572291320557097	-5.7666075905760215	8.08830815670033e-9	NA	NA	NA	NA	3.10654058995137e-7	DOWN	8.08830815670033e-9	3	0	3	1
ARNT2	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.26158372496524424	0.045457258304539803	5.754498505228151	8.689937425406638e-9	0.17248913585241193	0.35067831407807654	0	0.051691021679188126	0.9744856254464752	0	0.26158372496524424	0.045457258304539803	5.754498505228151	8.689937425406638e-9	NA	NA	NA	NA	3.3289664432509836e-7	UP	8.689937425406638e-9	3	3	0	1
FAH	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.26133664906175164	0.045465128872158575	-5.748067926885082	9.026897656980584e-9	-0.3504466642036546	-0.17222663391984866	0	0.8916530057154496	0.6402948517523566	0	-0.26133664906175164	0.045465128872158575	-5.748067926885082	9.026897656980584e-9	NA	NA	NA	NA	3.4420693827912647e-7	DOWN	9.026897656980584e-9	3	0	3	1
ACTR10	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.19392832110447755	0.03373853295507871	5.747977286466015	9.03173679937114e-9	0.12780201162130556	0.26005463058764955	0	0.04289608053972391	0.9787803333098916	0	0.19392832110447755	0.03373853295507871	5.747977286466015	9.03173679937114e-9	NA	NA	NA	NA	3.4420693827912647e-7	UP	9.03173679937114e-9	3	3	0	1
RANGAP1	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.49098761394949286	0.08597542348367665	5.710790293957809	1.1245274329036912e-8	0.32247888036590744	0.6594963475330783	0.007133997523839597	2.662032646227144	0.2642086034908462	29.18922489811299	0.4680317070376244	0.06448235848582289	7.258290763985099	3.920121846135504e-13	NA	NA	NA	NA	4.263689012909457e-7	UP	1.1245274329036912e-8	3	3	0	1
TDP2	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.22753155351443421	0.0399696013799197	5.692615028899028	1.2510825643482601e-8	0.14919257433336916	0.30587053269549924	0	0.8345542551758292	0.6588383123701583	0	0.22753155351443421	0.0399696013799197	5.692615028899028	1.2510825643482601e-8	NA	NA	NA	NA	4.7073175264676136e-7	UP	1.2510825643482601e-8	3	3	0	1
INPP5E	3	A2780,PEO1,UWB_BRCAdef	FALSE	0.33829093650706105	0.06023165777491796	5.616497187761853	1.9486742009370707e-8	0.22023905653907994	0.45634281647504216	3.3518644484415174e-6	2.2707900020366654	0.3212951843409209	0.024519749636979952	0.33828032713825873	0.060218597880729224	5.617539083328825	1.9369636980672787e-8	NA	NA	NA	NA	7.221815892044227e-7	UP	1.9486742009370707e-8	3	3	0	1
SEH1L	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.2533914249905608	0.04512311902623944	-5.61555651423856	1.9593060335285374e-8	-0.3418311131521041	-0.16495173682901743	2.771288560513188e-7	3.005567024240193	0.2225099382413488	0.003241318929651006	-0.25339150323199755	0.045121510742595836	-5.615758405730632	1.9570194467971064e-8	NA	NA	NA	NA	7.243064579446621e-7	DOWN	1.9593060335285374e-8	3	0	3	1
ATP1B3	3	A2780,PEO1,UWB_BRCAdef	FALSE	-0.2917951886193536	0.05212170082418824	-5.598343569094344	2.1640955004170662e-8	-0.3939518450477342	-0.189638532190973	0.0035282034420716993	2.6770787865392998	0.2622284015693146	35.80152437340488	-0.32410219618210456	0.02424703057230738	-13.36667577564169	9.467845280018167e-41	NA	NA	NA	NA	7.980169617123979e-7	DOWN	2.1640955004170662e-8	3	0	3	1
