gene_symbol	k	datasets	reml_warning	beta_meta	se_meta	z_meta	p_meta	ci_lb	ci_ub	tau2	Q	Q_pval	I2	beta_fixed	se_fixed	z_fixed	p_fixed	beta_meta_DL	se_meta_DL	p_meta_DL	tau2_DL	FDR_meta	direction
CORO1A	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.414309103929668	0.07551308720152167	-5.486586753154482	4.0977422472981834e-8	-0.562312035206083	-0.26630617265325307	5.054603935312652e-6	1.951405162923215	0.5825537532175107	0.00556595214809213	-0.4143223874042657	0.0754859161229527	-5.48873761735117	4.0481642770438335e-8	NA	NA	NA	NA	2.221956739432208e-6	DOWN
ZNF507	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5950152543284785	0.10853554242712024	-5.482215696558766	4.2003167003946584e-8	-0.8077410085281531	-0.3822895001288038	0.0394029509101122	24.76535510104927	1.72867614012279e-5	84.84121888111659	-0.5216311887570464	0.04028374001678379	-12.948926503341404	2.382625376651449e-38	NA	NA	NA	NA	2.270611569201112e-6	DOWN
PLIN1	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.1792001157580125	0.03274422332335944	5.472724577656199	4.431686016374465e-8	0.1150226173424916	0.24337761417353349	0	1.041661606654727	0.5940268234431435	0	0.1792001157580125	0.03274422332335944	5.472724577656199	4.431686016374465e-8	NA	NA	NA	NA	2.3883815155930305e-6	UP
TMEM5	2	A2780,PEO1	FALSE	0.3286739833946988	0.06006597933500804	5.471882537061023	4.4527994622205487e-8	0.2109468272019559	0.44640113958744165	0	0.9972231983243828	0.31798334674657974	0	0.3286739833946988	0.06006597933500804	5.471882537061023	4.4527994622205487e-8	NA	NA	NA	NA	2.3924661426648215e-6	UP
TRAPPC2L	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.5451154846716529	0.09971101723557368	5.466953399781115	4.578363537074198e-8	0.3496854820280759	0.74054548731523	0.02786928596229366	12.814096508184509	0.00505637634459943	74.20238204985942	0.5391902246424983	0.04561223956725721	11.821174091823297	3.034141186960094e-32	NA	NA	NA	NA	2.452476734692746e-6	UP
WDFY1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.39178583879220463	0.0718870574418254	-5.450019137440107	5.036440028305284e-8	-0.5326818823327445	-0.25088979525166477	0.01401041300580366	10.781061140275977	0.01297063078674058	70.53924626048558	-0.45467161861529215	0.0308556055233088	-14.735462516586365	3.8157598351020215e-49	NA	NA	NA	NA	2.689702428409441e-6	DOWN
SDR16C5	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.13398419183743565	0.0245961626014465	5.4473616071133	5.1122463500759226e-8	0.08577659898070951	0.1821917846941618	9.361970553491474e-7	1.795448156975845	0.6159259685102146	0.00642604969633384	0.13398225774104378	0.02457949477236496	5.450976880602188	5.009388308545278e-8	NA	NA	NA	NA	2.721963214767834e-6	UP
RP1L1	2	A2780,PEO1	FALSE	0.24208987844231644	0.04446049147534828	5.445056282757163	5.178900758483387e-8	0.15494891641568373	0.3292308404689491	0.00193761737060253	1.6732661564254043	0.19582163026693988	40.23664459118093	0.22811183324446696	0.02679031188629821	8.514713610375463	1.6700251294353162e-17	NA	NA	NA	NA	2.7491720332645898e-6	UP
NEDD8-MDP1	3	PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.32477811159846426	0.0597675818992166	5.4340179287514605	5.5099041099747135e-8	0.2076358036329517	0.4419204195639768	0	0.9042295188922908	0.6362811462631632	0	0.32477811159846426	0.0597675818992166	5.4340179287514605	5.5099041099747135e-8	NA	NA	NA	NA	2.916124998563563e-6	UP
VPS35L	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5620878680222234	0.10355211002464396	-5.428067741820561	5.696741921989138e-8	-0.7650462741936547	-0.3591294618507922	0.00849309149627842	1.655675086064603	0.19818827821681384	39.60167617325728	-0.5623023433389458	0.08047622994545359	-6.9871854548861405	2.804554191189574e-12	NA	NA	NA	NA	3.006009162835881e-6	DOWN
NEGR1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-1.5466425804714046	0.28517181881149267	-5.423546362040012	5.8428051711753215e-8	-2.105569074747712	-0.9877160861950972	0.29924514931959206	23.72409830431534	2.8522030428435327e-5	95.02062604503688	-1.6339063357724857	0.02385014777237974	-68.50717871294162	0	NA	NA	NA	NA	3.0739067562757785e-6	DOWN
TRAM1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5323502798472222	0.09846983326250204	-5.406227087112827	6.4366180446187e-8	-0.7253476066053903	-0.33935295308905394	0.02602921359442294	10.218275955057448	0.01679898969322624	70.55943844589686	-0.5555588489535521	0.05017105265774889	-11.07329464947446	1.690682449246644e-28	NA	NA	NA	NA	3.3762640111194297e-6	DOWN
CTSC	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.6759476826692281	0.12512004275022984	-5.402393316141882	6.575756733020071e-8	-0.9211784602037904	-0.43071690513466576	0.05125864124148238	39.005795563177976	1.7307653420145852e-8	89.69655233582367	-0.5555739731792716	0.02934070023387232	-18.93526632803024	5.841949926755395e-80	NA	NA	NA	NA	3.439042951763189e-6	DOWN
HMGN1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.2109789521343888	0.03908303313112284	5.398223608350928	6.730395213592878e-8	0.13437761479080232	0.2875802894779752	0.00217020367021502	4.396725878680251	0.22168916637414865	33.97279986054289	0.2261582144449568	0.02595121057188296	8.714746228061887	2.9141068891766283e-18	NA	NA	NA	NA	3.509533810934552e-6	UP
PDE4C	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.4197599674934489	0.07823942590345212	-5.365069626296018	8.091799917414278e-8	-0.5731064244353051	-0.26641351055159257	0.0103314444304628	7.243795695000868	0.0645200630504319	52.417966611461274	-0.3651719203847609	0.02719678941320392	-13.427023125291086	4.1995662493345287e-41	NA	NA	NA	NA	4.20702197470977e-6	DOWN
TAGAP	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.21138477812404596	0.03942448925729991	-5.3617632620289575	8.241350284404654e-8	-0.28865535717724006	-0.13411419907085187	0	0.16441486747732514	0.921080875628854	0	-0.21138477812404596	0.03942448925729991	-5.3617632620289575	8.241350284404654e-8	NA	NA	NA	NA	4.272209647431702e-6	DOWN
SMOC2	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.6346042215466241	0.11843350014602468	5.358316867813394	8.400082228875916e-8	0.40247882669739654	0.8667296163958517	0.02389721231750209	4.3941352109977085	0.1111285537953432	54.1480145580461	0.52383683761272	0.04031132016469396	12.994782494658024	1.309796145530672e-38	NA	NA	NA	NA	4.341761799995308e-6	UP
DYRK3	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.31783803529798893	0.05943825089452746	5.347365215406306	8.92438237684605e-8	0.20134120424065943	0.4343348663553184	0	1.2145699543573265	0.7495119978245721	0	0.31783803529798893	0.05943825089452746	5.347365215406306	8.92438237684605e-8	NA	NA	NA	NA	4.599309250014799e-6	UP
SIRT5	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.34233701951434226	0.06409344258097237	5.3412175369087285	9.23243855626002e-8	0.21671618041045052	0.467957858618234	0.0093627521881663	7.611629951952555	0.05475851955588404	58.88924375400666	0.292502469865759	0.03242648602023765	9.020480038546443	1.8726688862236698e-19	NA	NA	NA	NA	4.744238847645592e-6	UP
ACMSD	2	A2780,PEO1	FALSE	0.21399501262225748	0.0402538061598384	5.316143565965752	1.0598953559655373e-7	0.13509900230831765	0.2928910229361973	0	0.2977293366326452	0.5853094368148605	0	0.21399501262225748	0.0402538061598384	5.316143565965752	1.0598953559655373e-7	NA	NA	NA	NA	5.430658031131247e-6	UP
CPSF2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5647530280155039	0.10649857117574044	-5.302916478415161	1.139670724593613e-7	-0.7734863919249306	-0.3560196641060771	0.03267947386387749	11.99097381062241	0.00741414446131974	79.14117329408064	-0.6369013737781728	0.04372995609879891	-14.564418320915395	4.72993373661146e-48	NA	NA	NA	NA	5.81306092837969e-6	DOWN
MAN1B1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.45015135598416134	0.08489118165978837	5.302686889059892	1.1411054716002448e-7	0.283767697325929	0.6165350146423937	0.01887204601685891	10.32523149850713	0.01599454930766009	67.24154595119576	0.3843729717001294	0.04380899607109757	8.773836567182022	1.7267979988503126e-18	NA	NA	NA	NA	5.81306092837969e-6	UP
WAC-AS1	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5017308641870678	0.09464832108355412	-5.301001205759871	1.1516932817909977e-7	-0.6872381647080169	-0.3162235636661187	0	0.15109181996467505	0.6974941520241138	0	-0.5017308641870678	0.09464832108355412	-5.301001205759871	1.1516932817909977e-7	NA	NA	NA	NA	5.850138546614788e-6	DOWN
RHOG	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.26194704237390354	0.04957071139672785	5.28431073497151	1.2617892192007674e-7	0.16479023334828777	0.3591038513995193	0.0012895449308414	5.586304286942735	0.13356682950877702	8.22930027793259	0.26617967023169375	0.04104578612573403	6.484945115104275	8.876409198865939e-11	NA	NA	NA	NA	6.391016626880217e-6	UP
FAM196B	2	A2780,PEO1	FALSE	0.0806259795809732	0.01526941774522817	5.2802261963243184	1.2902450108090384e-7	0.05069847073542918	0.11055348842651722	0	0.01035790386850617	0.918936231956366	0	0.0806259795809732	0.01526941774522817	5.2802261963243184	1.2902450108090384e-7	NA	NA	NA	NA	6.5164745874489635e-6	UP
H2AC6	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	1.9868677873022904	0.3764651481988011	5.277693823209044	1.3081980414455761e-7	1.249009655398106	2.7247259192064743	0.12744486898717738	1.813585274316878	0.1780787403207917	44.86060213646864	1.9723271131128768	0.27882556807823566	7.073695309604682	1.5086133899584637e-12	NA	NA	NA	NA	6.588323868556539e-6	UP
CEP83	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5794483769384182	0.10980804041423448	-5.27692120497311	1.3137233961282384e-7	-0.7946681813632365	-0.3642285725136	0.01928823359776733	4.239328550246622	0.1200719328803486	52.668192488519246	-0.528589738216708	0.06585758616474688	-8.026254361865126	1.004937509164954e-15	NA	NA	NA	NA	6.597354679931496e-6	DOWN
H1FX	2	A2780,PEO1	FALSE	-0.5524829215025902	0.1048916454306747	-5.26717756437274	1.3853719347059756e-7	-0.7580667688258579	-0.3468990741793224	0.0037678269388693	1.1748172360172973	0.2784136345401881	14.880377190407753	-0.5596015055262625	0.09395995958122444	-5.955744425821198	2.588906445726867e-9	NA	NA	NA	NA	6.937456002775504e-6	DOWN
EDN1	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	1.3997589136495985	0.26594351586171017	5.263369212496494	1.414391348206259e-7	0.8785192006386898	1.9209986266605064	0.26605466242658193	65.7742792461908	3.425494419922145e-14	96.8465471603763	1.3642699984532995	0.04096712105760187	33.301583397453435	3.6625265285458986e-243	NA	NA	NA	NA	7.0627671927237405e-6	UP
HYAL3	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.5286007878862959	0.1004963163328138	5.259902125523964	1.4413209860638458e-7	0.33163162729503654	0.7255699484775553	0.01354394051249965	4.166254980163189	0.24406219201852145	34.793633603825896	0.5668584173489872	0.05900987519100249	9.606161943474484	7.530372526316516e-22	NA	NA	NA	NA	7.176966498774818e-6	UP
AFDN	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.7658194072675317	0.14591752296470098	-5.248303231221871	1.535064804917691e-7	-1.0518124969916418	-0.4798263175434216	0.06046978527350682	49.31013519629619	1.9608311211913144e-11	95.19336387036316	-0.8914654679660228	0.02740470192529043	-32.52965386729252	4.061957340855773e-232	NA	NA	NA	NA	7.622286673182592e-6	DOWN
ANGPT1	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.22870201804529536	0.04359896006882972	5.245584245226108	1.5578785267510578e-7	0.14324962654698917	0.3141544095436015	0	0.03179935351340507	0.9842260558525155	0	0.22870201804529536	0.04359896006882972	5.245584245226108	1.5578785267510578e-7	NA	NA	NA	NA	7.695605428221872e-6	UP
KIF26A	2	A2780,PEO1	FALSE	-0.4082701912198152	0.0778323710580735	-5.245506280609007	1.558537502575907e-7	-0.560818835324997	-0.2557215471146335	0.00744672993372353	2.555283771964077	0.1099260751312138	60.865403249073736	-0.4202667658510183	0.04734953286573563	-8.875837635879686	6.940903669754351e-19	NA	NA	NA	NA	7.695605428221872e-6	DOWN
DACH1	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.0975576720596444	0.01866635783559312	-5.226390328466801	1.7285126617863054e-7	-0.13414306113994395	-0.06097228297934484	2.823715741432273e-6	1.3829908590289417	0.5008265579688082	0.0019152372005574	-0.09755405728416192	0.01859092499021332	-5.247402016603076	1.542590436710024e-7	NA	NA	NA	NA	8.511119309859756e-6	DOWN
ZSWIM6	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.5499561902029866	0.10570036520620348	-5.202973415750412	1.961249340128564e-7	-0.757125099159876	-0.34278728124609714	0.03548213042343796	26.43524901919242	7.731689439470169e-6	83.7188826223179	-0.6663446073376852	0.03309657796059766	-20.13333850197401	3.767374590183226e-90	NA	NA	NA	NA	9.630279051514617e-6	DOWN
CFAP52	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.28317022270647907	0.05445262507181234	5.200304344061155	1.989624645689039e-7	0.17644503870206413	0.389895406710894	0	0.0367680061682572	0.9817839518974278	0	0.28317022270647907	0.05445262507181234	5.200304344061155	1.989624645689039e-7	NA	NA	NA	NA	9.73247028944918e-6	UP
MRPS18A	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.207652628178171	0.03993333181982329	5.1999825387745435	1.99307249238027e-7	0.12938473602863004	0.285920520327712	7.304049043077328e-6	5.763071283666468	0.1237238500729792	0.0777102123173331	0.20765887080506631	0.03988835283528363	5.206002656027943	1.9295188431196853e-7	NA	NA	NA	NA	9.73247028944918e-6	UP
FAM106A	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.26404645032373025	0.05081952006695374	-5.195768279115075	2.0387608313138813e-7	-0.36365087936657015	-0.16444202128089036	0	0.2178857914154399	0.8967816261161946	0	-0.26404645032373025	0.05081952006695374	-5.195768279115075	2.0387608313138813e-7	NA	NA	NA	NA	9.928147442186082e-6	DOWN
PDGFA	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.17419873682178877	0.03366951867802257	-5.173781617956279	2.294029316640197e-7	-0.24018978080751163	-0.10820769283606588	0	0.2945119672609126	0.9610573051031274	0	-0.17419873682178877	0.03366951867802257	-5.173781617956279	2.294029316640197e-7	NA	NA	NA	NA	1.1140537425892515e-5	DOWN
FAM104A	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.3496381312253435	0.06772580740812006	5.162553900884513	2.4360319783800674e-7	0.2168979878815322	0.4823782745691548	0.01088308410976224	7.012055297474813	0.07151452016709875	63.14497836619376	0.3894760854293427	0.03365124341907867	11.573898788195391	5.588420863332439e-31	NA	NA	NA	NA	1.179773624159574e-5	UP
TMEM243	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.3905262171428988	0.0757942536457923	-5.152451516548165	2.5710309998988634e-7	-0.5390802245237454	-0.24197220976205225	0.01027221355454359	6.019881107640471	0.11064696212626632	45.819460650453365	-0.3667457409250383	0.04571190976053409	-8.022980069007586	1.0321010199711876e-15	NA	NA	NA	NA	1.241751775552246e-5	DOWN
FAM127A	2	A2780,PEO1	FALSE	0.3112830380247126	0.06085644380241623	5.115038253555549	3.136773795353901e-7	0.192006599944791	0.4305594761046342	0	0.3191133110126563	0.5721410003957605	0	0.3112830380247126	0.06085644380241623	5.115038253555549	3.136773795353901e-7	NA	NA	NA	NA	1.5108651329828586e-5	UP
C9orf69	2	A2780,PEO1	FALSE	0.3184904134662081	0.06240408975683643	5.103678536250377	3.331139450495284e-7	0.1961806450548038	0.4408001818776124	0	0.8668216161936358	0.3518367250196299	0	0.3184904134662081	0.06240408975683643	5.103678536250377	3.331139450495284e-7	NA	NA	NA	NA	1.6001236974566612e-5	UP
FOXD3-AS1	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	2.4914863403487497	0.4886395354855035	5.098822668684091	3.417725421868606e-7	1.5337704493747812	3.449202231322718	0	0.3454041929570376	0.5567263060815092	0	2.4914863403487497	0.4886395354855035	5.098822668684091	3.417725421868606e-7	NA	NA	NA	NA	1.633576385517192e-5	UP
PDE6C	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.21597553484330023	0.04235863015606245	-5.098737472094324	3.419263804046846e-7	-0.2989969243836349	-0.13295414530296562	0	0.0441468186900183	0.978168425712064	0	-0.21597553484330023	0.04235863015606245	-5.098737472094324	3.419263804046846e-7	NA	NA	NA	NA	1.633576385517192e-5	DOWN
ATP5F1C	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.4013492606237093	0.07894260442762635	-5.084064093573978	3.694431790170332e-7	-0.5560739221476491	-0.2466245990997694	0.00645366244948726	2.0737681180756935	0.1498508848355719	51.778600930178854	-0.40112504056066856	0.05481839789993463	-7.317343372436407	2.5292807647005016e-13	NA	NA	NA	NA	1.760282230588705e-5	DOWN
H2BC4	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	1.8972429485007456	0.373331014454445	5.0819323202312	3.7361454147585906e-7	1.165527605858231	2.6289582911432596	0	0.1364259724603563	0.7118602532471227	0	1.8972429485007456	0.373331014454445	5.0819323202312	3.7361454147585906e-7	NA	NA	NA	NA	1.775372110126011e-5	UP
H1-2	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	3.2942059767476497	0.6485916794086847	5.07901362495268	3.793995040629719e-7	2.022989644434279	4.56542230906102	0.7435621777878937	8.569409058196502	0.0034185809491364	88.33058390364134	3.180366073107189	0.2172049397242652	14.642236392710789	1.5101794073456454e-48	NA	NA	NA	NA	1.7980281590673336e-5	UP
NPIPB3	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.37422603034047086	0.07386704616907769	-5.066210844330876	4.058124177784824e-7	-0.5190027804762205	-0.22944928020472125	5.076082968705788e-7	5.8991079324839895	0.11662335929797717	0.00176958152722594	-0.37422538954372286	0.0738655708621375	-5.0663033558919635	4.056153451499918e-7	NA	NA	NA	NA	1.9180604569706508e-5	DOWN
IKBKAP	2	A2780,PEO1	FALSE	0.15522559829616897	0.0307073968161444	5.0549904710437445	4.304122582291778e-7	0.09504020647754602	0.21541099011479192	0	0.7522936516300838	0.38575101731028094	0	0.15522559829616897	0.0307073968161444	5.0549904710437445	4.304122582291778e-7	NA	NA	NA	NA	2.028905996991247e-5	UP
GLTSCR1	2	A2780,PEO1	FALSE	-0.26549548931603384	0.05258999646362472	-5.04840287448338	4.455188694309637e-7	-0.3685699883318271	-0.1624209903002406	0	0.3137982741967452	0.5753587117269392	0	-0.26549548931603384	0.05258999646362472	-5.04840287448338	4.455188694309637e-7	NA	NA	NA	NA	2.0945311316306237e-5	DOWN
PTGES3L-AARSD1	2	A2780,PEO1	FALSE	-0.16051000141797728	0.03183829836306353	-5.041412690704264	4.621076826538719e-7	-0.22291191953862236	-0.0981080832973322	0	0.6085964154851831	0.4353167744505065	0	-0.16051000141797728	0.03183829836306353	-5.041412690704264	4.621076826538719e-7	NA	NA	NA	NA	2.1667579592234732e-5	DOWN
THBS4	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.0967254928919188	0.01921119582990981	-5.034850185709281	4.782226929293207e-7	-0.1343787448184881	-0.05907224096534949	2.869801522192487e-6	2.9527735086231064	0.3989640333153529	0.02854248119328302	-0.09673131109611108	0.01914458522467863	-5.0526720720707	4.3567154956390275e-7	NA	NA	NA	NA	2.2363869161141804e-5	DOWN
C16orf59	2	A2780,PEO1	FALSE	0.319580547470831	0.06351934394115814	5.031231867994071	4.873383244337111e-7	0.19508492102454855	0.4440761739171134	0	0.9395336331334356	0.33239780814223624	0	0.319580547470831	0.06351934394115814	5.031231867994071	4.873383244337111e-7	NA	NA	NA	NA	2.2730025226951744e-5	UP
EYA2	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	2.5020862792611913	0.4986656232722059	5.017563197644729	5.233098988556627e-7	1.524719617319449	3.4794529412029336	0.6524212985599185	32.61922632876943	8.257051640532376e-8	91.1963845378466	3.2628817105420063	0.03126045091105783	104.37730792257445	0	NA	NA	NA	NA	2.434355021597776e-5	UP
UBA6	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.22567320690861073	0.04502997635614664	-5.0116217055887065	5.397322992913992e-7	-0.3139303387913483	-0.13741607502587316	0	1.3093661601007445	0.7269101995270515	0	-0.22567320690861073	0.04502997635614664	-5.0116217055887065	5.397322992913992e-7	NA	NA	NA	NA	2.5041595418829563e-5	DOWN
HIST1H1D	2	A2780,PEO1	FALSE	-0.26194028123094515	0.05228471048509817	-5.0098829810983	5.446314139741365e-7	-0.3644164307238413	-0.15946413173804902	0	0.04110178786247913	0.8393415721075962	0	-0.26194028123094515	0.05228471048509817	-5.0098829810983	5.446314139741365e-7	NA	NA	NA	NA	2.5202747394818876e-5	DOWN
VPS4A	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.24257116000951728	0.04846120392153101	5.005471188918285	5.572554779831735e-7	0.14758894567586528	0.3375533743431693	0	0.5249799859320564	0.9133701259807152	0	0.24257116000951728	0.04846120392153101	5.005471188918285	5.572554779831735e-7	NA	NA	NA	NA	2.571959552038788e-5	UP
FIGNL2	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.12155242655166924	0.02434295428365553	4.993330929980121	5.934673922149633e-7	0.07384111287839937	0.16926374022493912	0	0.128444634298117	0.937796488112122	0	0.12155242655166924	0.02434295428365553	4.993330929980121	5.934673922149633e-7	NA	NA	NA	NA	2.7319591385895587e-5	UP
WDR54	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.6979300691599637	0.1397948925407747	4.992529100849624	5.959373104055787e-7	0.42393711455739824	0.9719230237625291	0.06330748694436421	26.893500695263153	6.197915197191606e-6	84.64201085025563	0.8015825240563506	0.04490004361241283	17.852600121634385	2.7588727660841875e-71	NA	NA	NA	NA	2.7362035937764703e-5	UP
CDK3	2	A2780,PEO1	FALSE	-0.4498400119711351	0.0901322559127826	-4.990888194415408	6.010228089665392e-7	-0.6264959874055364	-0.27318403653673384	0.00618390324440257	1.3796195578909116	0.2401659610843087	27.51624936886611	-0.428659427284821	0.06204931353665031	-6.9083669560925465	4.9026447107929295e-12	NA	NA	NA	NA	2.7524041953630863e-5	DOWN
ECT2	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.665897842111468	0.13347788479823175	-4.988825250850016	6.074756613625679e-7	-0.9275096890485884	-0.4042859951743474	0.06498771620946793	33.05463637645469	3.136329471374417e-7	91.20755047350347	-0.6636578717998536	0.0395499272305212	-16.780255193180228	3.403703108908063e-63	NA	NA	NA	NA	2.7747667353762567e-5	DOWN
ATP5D	2	A2780,PEO1	FALSE	-0.30858130782581705	0.0618837142150053	-4.986470378195134	6.149232924949572e-7	-0.4298711589167968	-0.1872914567348373	0	0.8053899691485524	0.369486727433187	0	-0.30858130782581705	0.0618837142150053	-4.986470378195134	6.149232924949572e-7	NA	NA	NA	NA	2.801546144699319e-5	DOWN
LINC00491	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-5.481092730712935	1.1010915566126085	-4.977871910647409	6.428717477093407e-7	-7.639192525354793	-3.322992936071077	0	0.00193802134529182	0.9648860991120424	0	-5.481092730712935	1.1010915566126085	-4.977871910647409	6.428717477093407e-7	NA	NA	NA	NA	2.9213480422257108e-5	DOWN
GPRIN3	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.06557891808715846	0.01317887556175112	-4.9760632293613325	6.48904584566793e-7	-0.09140903954492574	-0.03974879662939118	0	0.37068996067853865	0.8308176186640841	0	-0.06557891808715846	0.01317887556175112	-4.9760632293613325	6.48904584566793e-7	NA	NA	NA	NA	2.941201625996718e-5	DOWN
ZNF782	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.3999001584936169	0.08041389653136562	4.973023018945923	6.591683054376263e-7	0.2422918174356099	0.5575084995516238	0.01265089447079466	7.848156964083987	0.04925632584929522	61.35109237303131	0.3963406689072954	0.03563509743087931	11.122199670593565	9.78297722094266e-29	NA	NA	NA	NA	2.9800813645066293e-5	UP
DUBR	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	1.057452798329243	0.21274781946568672	4.970451875770202	6.679704001722893e-7	0.6404747343870676	1.4744308622714184	0.04280817280966981	1.8971177358433096	0.16840129120494166	47.28845863878458	1.058426446322709	0.15445546793741494	6.85263176795775	7.250354862602968e-12	NA	NA	NA	NA	3.0121716234299895e-5	UP
PPP1R7	4	A2780,PEO1,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.1624463213905913	0.03268852812543665	4.969520829057559	6.711856082017785e-7	0.09837798355711085	0.2265146592240717	0	2.226681619050749	0.5267120630914732	0	0.1624463213905913	0.03268852812543665	4.969520829057559	6.711856082017785e-7	NA	NA	NA	NA	3.0189689557717145e-5	UP
CENPS	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	0.4363840274725937	0.08796186957393057	4.961059031445663	7.01098793501753e-7	0.2639819310948802	0.6087861238503072	0	0.07343588434621484	0.9639479860826295	0	0.4363840274725937	0.08796186957393057	4.961059031445663	7.01098793501753e-7	NA	NA	NA	NA	3.145513546378297e-5	UP
ZUP1	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.4802196106027143	0.09685725765768878	-4.958013701976759	7.121754173994686e-7	-0.6700563472531006	-0.290382873952328	0	0.3815246008766592	0.5367884231407433	0	-0.4802196106027143	0.09685725765768878	-4.958013701976759	7.121754173994686e-7	NA	NA	NA	NA	3.187120216043141e-5	DOWN
SEPTIN3	2	UWB_BRCAdef,UWB_BRCAprof	FALSE	1.5207427237327675	0.3067915690602341	4.956924756410733	7.161769588455731e-7	0.919442297614176	2.122043149851359	0	0.24626808353480803	0.6197151801639911	0	1.5207427237327675	0.3067915690602341	4.956924756410733	7.161769588455731e-7	NA	NA	NA	NA	3.1969343690689886e-5	UP
PRR4	2	A2780,PEO1	FALSE	0.7700726391594162	0.15542397810866723	4.9546578882507255	7.24576605568803e-7	0.46544723973248664	1.0746980385863456	0.0332734939022344	3.20230463472405	0.07353457993518497	68.77249000121525	0.7829853865290648	0.08627951586125633	9.07498586093322	1.1369226171704369e-19	NA	NA	NA	NA	3.2262822812694536e-05	UP
SLC6A13	3	A2780,UWB_BRCAdef,UWB_BRCAprof	FALSE	-0.29389935435188247	0.05933711594917074	-4.953044138573268	7.306139381660339e-7	-0.4101979645587343	-0.17760074414503063	0	1.1791606017726373	0.5545599842330704	0	-0.29389935435188247	0.05933711594917074	-4.953044138573268	7.306139381660339e-7	NA	NA	NA	NA	3.2449905992364275e-5	DOWN
